GameUID,EndID,TeamID,PowerPlay,Result,Has_Hammer,OpponentNOC,PP_Right,PP_Left,BurialDepth,GuardAngle,ClusterIndex,SideOpenness,OpeningShotPoints,OpeningTask1,OpeningTask2,OpeningTask3
23240026_1_1,7,15,0.0,1,0,DEN,0.6521739130434783,0.3478260869565217,282.74751055025354,1.7828968733549118,0.1666666666666666,-1.8,12,Draw,Draw,Double Take-out
23240026_1_1,8,11,0.0,0,1,GER,0.4782608695652174,0.5217391304347826,96.75474409841824,-1.5590325117111206,0.6766666666666666,1.0,10,Draw,Draw,Draw
23240026_1_1,8,15,0.0,1,0,DEN,0.6521739130434783,0.3478260869565217,103.67348487000052,-1.561973476409912,0.6628571428571428,1.6,9,Draw,Draw,Draw
23240026_1_2,1,24,0.0,1,0,ESP,0.5,0.5,183.14040766539637,0.3448411703109741,0.5,1.2,11,Draw,Guard,Double Take-out
23240026_1_2,1,34,0.0,0,1,ITA,0.6410256410256411,0.358974358974359,183.14040766539637,0.3448411703109741,0.4966666666666667,1.4,8,Draw,Draw,Clearing
23240026_1_2,2,24,0.0,1,0,ESP,0.5,0.5,113.47646374877172,-1.5707963705062866,0.4609523809523809,-1.0,11,Draw,Raise / Tap-back,Guard
23240026_1_2,2,34,0.0,0,1,ITA,0.6410256410256411,0.358974358974359,113.47646374877172,-1.6033992052078248,0.4599999999999999,-0.4,6,Draw,Double Take-out,Double Take-out
23240026_1_2,3,24,0.0,1,0,ESP,0.5,0.5,131.5075896674331,-1.5707963705062866,0.3204761904761904,1.0,8,Draw,Raise / Tap-back,Draw
23240026_1_2,3,34,0.0,0,1,ITA,0.6410256410256411,0.358974358974359,131.5075896674331,-1.5707963705062866,0.2704761904761905,1.2,9,Draw,Raise / Tap-back,Take-out
23240026_1_2,4,24,0.0,0,0,ESP,0.5,0.5,90.01411963194178,-1.5609682083129883,0.6516666666666666,-1.6,12,Draw,Raise / Tap-back,Raise / Tap-back
23240026_1_2,4,34,0.0,1,1,ITA,0.6410256410256411,0.358974358974359,58.67570052000777,-1.678117895126343,0.6525396825396825,-2.0,7,Draw,Raise / Tap-back,Draw
23240026_1_2,5,24,0.0,1,1,ESP,0.5,0.5,154.1885316563637,0.9634684324264526,0.3288888888888889,-2.0,12,Draw,Double Take-out,Take-out
23240026_1_2,5,34,0.0,0,0,ITA,0.6410256410256411,0.358974358974359,151.78303925375667,1.1153004169464111,0.4057142857142857,-1.4,9,Draw,Draw,Draw
23240026_1_2,6,24,0.0,0,0,ESP,0.5,0.5,331.6472855196662,-1.9559149742126465,0.1527777777777777,-5.8,10,Wick / Soft Peeling,Draw,Raise / Tap-back
23240026_1_2,6,34,1.0,1,1,ITA,0.6410256410256411,0.358974358974359,249.7737030396196,-1.9559149742126465,0.1754761904761904,-6.6,10,Draw,Raise / Tap-back,Draw
23240026_1_2,7,24,0.0,1,1,ESP,0.5,0.5,158.8300604214488,2.2737104177474974,0.4833333333333333,-0.2,12,Draw,Take-out,Double Take-out
23240026_1_2,7,34,0.0,0,0,ITA,0.6410256410256411,0.358974358974359,147.65717367735286,1.965595817565918,0.52,0.4,11,Draw,Raise / Tap-back,Guard
23240026_1_2,8,24,0.0,9,0,ESP,0.5,0.5,37.00053720510995,-1.5707963705062866,0.7528571428571429,-0.6,12,Draw,Draw,Double Take-out
23240026_1_2,8,34,0.0,9,1,ITA,0.6410256410256411,0.358974358974359,31.0878952588472,-1.2566370964050293,0.6195238095238096,-0.4,10,Draw,Draw,Draw
23240026_1_3,1,37,0.0,4,1,TUR,0.5454545454545454,0.4545454545454545,100.94786818502725,1.5707963705062866,0.5476190476190477,1.0,11,Draw,Raise / Tap-back,Wick / Soft Peeling
23240026_1_3,1,51,0.0,0,0,EST,0.4516129032258064,0.5483870967741935,113.21090113877042,1.5707963705062866,0.5676190476190476,0.8,4,Draw,Draw,Draw
23240026_1_3,2,37,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,108.92426449878823,-1.6867127418518066,0.6647619047619047,2.8,10,Draw,Raise / Tap-back,Draw
23240026_1_3,2,51,0.0,1,1,EST,0.4516129032258064,0.5483870967741935,127.87349746790574,-1.7823503017425537,0.650952380952381,2.6,10,Raise / Tap-back,Draw,Double Take-out
23240026_1_3,3,37,0.0,0,1,TUR,0.5454545454545454,0.4545454545454545,66.10423176240432,0.9199546456336976,0.49,1.0,6,Draw,Draw,Double Take-out
23240026_1_3,3,51,0.0,2,0,EST,0.4516129032258064,0.5483870967741935,47.98255572923329,1.7183778285980225,0.6561904761904762,-0.2,12,Draw,Draw,Draw
23240026_1_3,4,37,0.0,1,1,TUR,0.5454545454545454,0.4545454545454545,57.58335265818839,1.5707963705062866,0.6533333333333333,0.6,11,Draw,Draw,Raise / Tap-back
23240026_1_3,4,51,0.0,0,0,EST,0.4516129032258064,0.5483870967741935,58.399962610929606,1.5707963705062866,0.6628571428571428,1.2,12,Draw,Raise / Tap-back,Draw
23240026_1_3,5,37,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,107.83440673956738,-0.8468244791030883,0.5599999999999999,-0.6,12,Draw,Draw,Draw
23240026_1_3,5,51,0.0,1,1,EST,0.4516129032258064,0.5483870967741935,115.40008422318662,-1.4014866828918455,0.5404761904761906,0.2,10,Draw,Draw,Wick / Soft Peeling
23240026_1_3,6,37,2.0,2,1,TUR,0.5454545454545454,0.4545454545454545,241.4329126583144,1.852741360664368,0.42,-5.2,11,Raise / Tap-back,Take-out,Draw
23240026_1_3,6,51,0.0,0,0,EST,0.4516129032258064,0.5483870967741935,240.8333864108625,1.855333542823792,0.4666666666666666,-4.6,10,Draw,Draw,Take-out
23240026_1_3,7,37,0.0,0,0,TUR,0.5454545454545454,0.4545454545454545,370.536025117208,0.0981790721416473,0.0,2.6,10,Draw,Draw,Clearing
23240026_1_3,7,51,1.0,1,1,EST,0.4516129032258064,0.5483870967741935,450.43223383752576,0.1025419771671295,0.0,2.4,8,Draw,Double Take-out,Take-out
23240026_1_3,8,37,0.0,9,1,TUR,0.5454545454545454,0.4545454545454545,100.85786539539237,-0.9398061990737916,0.45,-1.0,10,Raise / Tap-back,Clearing,Double Take-out
23240026_1_3,8,51,0.0,9,0,EST,0.4516129032258064,0.5483870967741935,118.52609273178614,0.1469651460647583,0.5866666666666667,-1.6,12,Draw,Draw,Raise / Tap-back
23240026_1_4,1,13,0.0,0,1,SUI,0.3714285714285714,0.6285714285714286,102.78551156641696,1.5282912969589233,0.3471428571428571,-1.8,4,Draw,Raise / Tap-back,Double Take-out
23240026_1_4,1,18,0.0,1,0,FRA,0.4285714285714285,0.5714285714285714,118.52367437761131,1.538917565345764,0.39,-1.2,9,Draw,Draw,Double Take-out
23240026_1_4,2,13,0.0,2,1,SUI,0.3714285714285714,0.6285714285714286,110.5544016180842,-0.5785911560058594,0.3166666666666666,-3.0,8,Draw,Promotion Take-out,Take-out
23240026_1_4,2,18,0.0,0,0,FRA,0.4285714285714285,0.5714285714285714,114.85921541682478,0.2501277208328247,0.3433333333333334,-3.0,8,Draw,Draw,Guard
23240026_1_4,3,13,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,150.0,-1.5707963705062866,0.5765079365079365,-0.2,3,Draw,Draw,Double Take-out
23240026_1_4,3,18,0.0,1,1,FRA,0.4285714285714285,0.5714285714285714,150.0,-1.5707963705062866,0.5588888888888889,-0.4,12,Draw,Take-out,Guard
23240026_1_4,4,13,0.0,1,1,SUI,0.3714285714285714,0.6285714285714286,83.38464198624919,1.5346012592315674,0.4407142857142857,0.8,7,Draw,Raise / Tap-back,Raise / Tap-back
23240026_1_4,4,18,0.0,0,0,FRA,0.4285714285714285,0.5714285714285714,83.62082296676661,1.5346012592315674,0.414047619047619,0.6,4,Draw,Draw,Draw
23240026_1_4,5,13,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,182.91152396164787,-1.3278172731399536,0.3303968253968253,0.2,7,Draw,Draw,Draw
23240026_1_4,5,18,0.0,3,1,FRA,0.4285714285714285,0.5714285714285714,149.84094463544352,-1.3278172731399536,0.3544444444444444,-0.4,8,Draw,Draw,Draw
23240026_1_4,6,13,1.0,1,1,SUI,0.3714285714285714,0.6285714285714286,212.22700953565797,1.2758904695510864,0.36,1.6,7,Draw,Draw,Guard
23240026_1_4,6,18,0.0,0,0,FRA,0.4285714285714285,0.5714285714285714,220.83489823730295,1.2758904695510864,0.37,1.8,8,Wick / Soft Peeling,Freeze,Double Take-out
23240026_1_4,7,13,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,379.0264095922639,0.0228710032999515,0.04,2.4,10,Front,Front,Guard
23240026_1_4,7,18,1.0,3,1,FRA,0.4285714285714285,0.5714285714285714,321.055949671062,-0.0024999948218464,0.1,2.8,10,Wick / Soft Peeling,Clearing,Hit and Roll
23240026_1_4,8,13,0.0,9,1,SUI,0.3714285714285714,0.6285714285714286,65.57408927572084,0.942477822303772,0.4366666666666667,0.4,11,Draw,Draw,Draw
23240026_1_4,8,18,0.0,9,0,FRA,0.4285714285714285,0.5714285714285714,94.17346631079612,1.2566370964050293,0.5433333333333333,0.2,10,Draw,Draw,Double Take-out
23240026_1_5,1,16,0.0,1,1,NOR,0.5609756097560976,0.4390243902439024,16.0312195418814,1.5707963705062866,0.6119047619047618,2.2,10,Draw,Draw,Hit and Roll
23240026_1_5,1,17,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,27.23191840426672,1.5707963705062866,0.5819047619047619,2.4,8,Draw,Draw,Raise / Tap-back
23240026_1_5,2,16,0.0,1,0,NOR,0.5609756097560976,0.4390243902439024,112.8338123730355,-1.5273939371109009,0.5523809523809524,1.8,11,Draw,Draw,Hit and Roll
23240026_1_5,2,17,0.0,0,1,JPN,0.3846153846153846,0.6153846153846154,99.37395123717822,-1.512926459312439,0.61,2.4,7,Draw,Raise / Tap-back,Promotion Take-out
23240026_1_5,3,16,0.0,0,0,NOR,0.5609756097560976,0.4390243902439024,48.65425414932938,-1.3790114641189577,0.5599999999999999,1.4,10,Draw,Draw,Take-out
23240026_1_5,3,17,0.0,1,1,JPN,0.3846153846153846,0.6153846153846154,59.06610498077789,-1.3790114641189577,0.5404761904761904,1.4,7,Draw,Take-out,Take-out
23240026_1_5,4,16,0.0,0,1,NOR,0.5609756097560976,0.4390243902439024,107.72427269024774,0.6584959030151367,0.48,1.0,8,Draw,Promotion Take-out,Take-out
23240026_1_5,4,17,0.0,1,0,JPN,0.3846153846153846,0.6153846153846154,115.54354779569238,0.7546006441116333,0.5076190476190476,0.8,6,Draw,Draw,Guard
23240026_1_5,5,16,0.0,0,1,NOR,0.5609756097560976,0.4390243902439024,163.13845561414996,-1.080171012878418,0.4433333333333333,-1.0,8,Draw,Raise / Tap-back,Promotion Take-out
23240026_1_5,5,17,0.0,1,0,JPN,0.3846153846153846,0.6153846153846154,129.30252483828426,-0.1450972318649292,0.5542857142857143,-0.8,12,Draw,Draw,Guard
23240026_1_5,6,16,2.0,2,1,NOR,0.5609756097560976,0.4390243902439024,315.4198298955072,1.8657022714614868,0.0333333333333333,-3.8,5,Draw,Draw,Draw
23240026_1_5,6,17,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,376.04945195472885,1.8657022714614868,0.0,-3.6,8,Freeze,Raise / Tap-back,Take-out
23240026_1_5,7,16,0.0,0,0,NOR,0.5609756097560976,0.4390243902439024,361.1484904421688,0.1222006920725107,0.04,3.4,10,Freeze,Front,Double Take-out
23240026_1_5,7,17,1.0,2,1,JPN,0.3846153846153846,0.6153846153846154,237.107330170108,0.1222006920725107,0.1466666666666666,4.0,7,Draw,Draw,Draw
23240026_1_5,8,16,0.0,2,1,NOR,0.5609756097560976,0.4390243902439024,157.77629718869463,-0.1844561219215393,0.7109523809523809,2.2,7,Draw,Take-out,Double Take-out
23240026_1_5,8,17,0.0,0,0,JPN,0.3846153846153846,0.6153846153846154,87.34438313901276,0.4812478303909301,0.7361904761904763,1.8,9,Draw,Draw,Draw
23240026_2_1,1,14,0.0,0,0,CZE,0.5483870967741935,0.4516129032258064,90.26193714906672,1.5707963705062866,0.3733333333333333,0.2,8,Draw,Draw,Draw
23240026_2_1,1,22,0.0,1,1,SCO,0.4,0.6,101.00334490633304,1.5707963705062866,0.3642857142857142,-0.2,4,Draw,Take-out,Double Take-out
23240026_2_1,2,14,0.0,0,1,CZE,0.5483870967741935,0.4516129032258064,133.66121315975616,-1.342895746231079,0.6166666666666666,1.6,7,Draw,Draw,Double Take-out
23240026_2_1,2,22,0.0,1,0,SCO,0.4,0.6,116.23255802459998,-1.326929759979248,0.5676190476190476,1.6,7,Draw,Draw,Hit and Roll
23240026_2_1,3,14,0.0,0,1,CZE,0.5483870967741935,0.4516129032258064,68.84142045319355,-1.7377958059310914,0.8147619047619047,2.2,9,Draw,Draw,Take-out
23240026_2_1,3,22,0.0,1,0,SCO,0.4,0.6,50.14721089800459,-1.6685499668121335,0.8028571428571428,2.2,8,Draw,Draw,Hit and Roll
23240026_2_1,4,14,0.0,1,1,CZE,0.5483870967741935,0.4516129032258064,52.71732753483116,1.1998782396316527,0.4416666666666666,0.0,10,Draw,Take-out,Guard
23240026_2_1,4,22,0.0,0,0,SCO,0.4,0.6,48.51365718663149,0.507209587097168,0.5142857142857142,-0.2,8,Draw,Draw,Promotion Take-out
23240026_2_1,5,14,0.0,2,0,CZE,0.5483870967741935,0.4516129032258064,102.22203472930076,0.6547129154205322,0.6073015873015872,0.2,9,Draw,Draw,Draw
23240026_2_1,5,22,0.0,0,1,SCO,0.4,0.6,113.99122773266372,-0.2613705396652221,0.6305555555555555,0.8,6,Draw,Draw,Hit and Roll
23240026_2_1,6,14,0.0,1,0,CZE,0.5483870967741935,0.4516129032258064,136.17208641755423,1.856912994384765,0.2988095238095238,-0.6,10,Wick / Soft Peeling,Draw,Draw
23240026_2_1,6,22,2.0,0,1,SCO,0.4,0.6,84.8577522525789,1.93277530670166,0.2876190476190476,-0.4,8,Draw,Raise / Tap-back,Draw
23240026_2_1,7,14,0.0,3,0,CZE,0.5483870967741935,0.4516129032258064,47.23311628865237,1.578329586982727,0.502972582972583,0.2,10,Draw,Draw,Draw
23240026_2_1,7,22,0.0,0,1,SCO,0.4,0.6,35.78620911060252,1.5808406591415405,0.5159090909090909,-0.4,6,Draw,Draw,Draw
23240026_2_1,8,14,0.0,9,0,CZE,0.5483870967741935,0.4516129032258064,76.85102132897933,0.0199416875839233,0.6961111111111111,2.2,7,Draw,Draw,Promotion Take-out
23240026_2_1,8,22,0.0,9,1,SCO,0.4,0.6,32.95257218929731,0.2227339744567871,0.5706349206349206,2.2,11,Draw,Raise / Tap-back,Guard
23240026_2_2,1,25,0.0,1,1,CHN,0.6363636363636364,0.3636363636363636,74.88761970888604,1.4862955331802368,0.5757142857142857,-2.2,8,Draw,Promotion Take-out,Draw
23240026_2_2,1,43,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,92.06060663962342,1.494098949432373,0.54,-1.4,6,Draw,Draw,Take-out
23240026_2_2,2,25,0.0,0,0,CHN,0.6363636363636364,0.3636363636363636,101.36228865792177,-0.7574410438537598,0.5461904761904762,1.2,12,Draw,Draw,Draw
23240026_2_2,2,43,0.0,3,1,NED,0.5217391304347826,0.4782608695652174,70.28026056466838,-0.0255744218826293,0.5333333333333333,0.4,10,Draw,Clearing,Take-out
23240026_2_2,3,25,0.0,1,1,CHN,0.6363636363636364,0.3636363636363636,49.71791230402197,1.5704225301742554,0.6533333333333333,-0.2,11,Draw,Draw,Raise / Tap-back
23240026_2_2,3,43,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,66.63788130437166,1.570609450340271,0.5961904761904762,-0.4,8,Draw,Draw,Draw
23240026_2_2,4,25,0.0,0,0,CHN,0.6363636363636364,0.3636363636363636,100.92923717374302,-1.2268081665039063,0.539047619047619,-0.8,7,Draw,Draw,Raise / Tap-back
23240026_2_2,4,43,0.0,2,1,NED,0.5217391304347826,0.4782608695652174,97.065272624011,-1.2268081665039063,0.6119047619047618,-0.6,12,Draw,Draw,Draw
23240026_2_2,5,25,0.0,1,1,CHN,0.6363636363636364,0.3636363636363636,22.360679774997894,0.1054830551147461,0.8095238095238095,0.6,10,Draw,Draw,Clearing
23240026_2_2,5,43,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,34.354265790200536,0.5939208269119263,0.7647619047619048,0.6,11,Draw,Draw,Draw
23240026_2_2,6,25,0.0,0,0,CHN,0.6363636363636364,0.3636363636363636,287.11261046672087,-0.0625641673803329,0.1399999999999999,1.6,11,Guard,Draw,Draw
23240026_2_2,6,43,1.0,1,1,NED,0.5217391304347826,0.4782608695652174,297.98795238687643,-0.1248705551028251,0.073015873015873,1.4,5,Clearing,Wick / Soft Peeling,Take-out
23240026_2_2,7,25,1.0,2,1,CHN,0.6363636363636364,0.3636363636363636,258.5780698660567,2.319846868515014,0.2066666666666666,2.4,8,Guard,Draw,Draw
23240026_2_2,7,43,0.0,0,0,NED,0.5217391304347826,0.4782608695652174,327.8953572127993,2.319846868515014,0.12,1.8,5,Clearing,Draw,Take-out
23240026_2_2,8,25,0.0,0,0,CHN,0.6363636363636364,0.3636363636363636,84.04609402436502,-1.5707963705062866,0.5866666666666667,-0.8,7,Draw,Draw,Guard
23240026_2_2,8,43,0.0,3,1,NED,0.5217391304347826,0.4782608695652174,62.2562446666999,-1.2566370964050293,0.55,-0.8,12,Draw,Clearing,Clearing
23240026_2_3,1,19,0.0,1,0,USA,0.425,0.575,103.52251057517648,1.5213677406311037,0.5033333333333333,-0.8,11,Draw,Draw,Draw
23240026_2_3,1,20,0.0,0,1,SWE,0.5675675675675675,0.4324324324324324,141.3256206644562,1.7366179704666138,0.399047619047619,-1.0,8,Draw,Promotion Take-out,Double Take-out
23240026_2_3,2,19,0.0,0,0,USA,0.425,0.575,27.723712271326168,1.5707963705062866,0.7980952380952381,0.2,10,Draw,Draw,Raise / Tap-back
23240026_2_3,2,20,0.0,1,1,SWE,0.5675675675675675,0.4324324324324324,29.15959735591767,1.5707963705062866,0.8466666666666667,0.8,11,Draw,Draw,Raise / Tap-back
23240026_2_3,3,19,0.0,0,1,USA,0.425,0.575,30.426957135072087,-1.1618628740310668,0.6166666666666666,1.8,5,Draw,Raise / Tap-back,Double Take-out
23240026_2_3,3,20,0.0,2,0,SWE,0.5675675675675675,0.4324324324324324,31.966634613504727,-1.39460129737854,0.6076190476190476,2.2,11,Draw,Draw,Guard
23240026_2_3,4,19,0.0,2,1,USA,0.425,0.575,33.83432820326695,-1.5527260303497314,0.7416666666666667,3.4,9,Draw,Draw,Double Take-out
23240026_2_3,4,20,0.0,0,0,SWE,0.5675675675675675,0.4324324324324324,45.1127889877866,-1.5527260303497314,0.7326190476190476,3.0,12,Draw,Draw,Draw
23240026_2_3,5,19,0.0,0,0,USA,0.425,0.575,75.16145679180752,1.5707963705062866,0.7825396825396825,0.6,10,Draw,Draw,Raise / Tap-back
23240026_2_3,5,20,0.0,1,1,SWE,0.5675675675675675,0.4324324324324324,47.77666138828546,1.5707963705062866,0.7872222222222222,0.8,10,Draw,Draw,Draw
23240026_2_3,6,19,1.0,2,1,USA,0.425,0.575,180.8912470799124,0.1243549957871437,0.1585714285714285,4.0,11,Draw,Take-out,Hit and Roll
23240026_2_3,6,20,0.0,0,0,SWE,0.5675675675675675,0.4324324324324324,166.6045128911558,0.1243549957871437,0.1866666666666666,3.2,11,Wick / Soft Peeling,Draw,Take-out
23240026_2_3,7,19,0.0,0,0,USA,0.425,0.575,256.659537310212,-2.9748897552490234,0.4133333333333333,0.6,12,Wick / Soft Peeling,Draw,Take-out
23240026_2_3,7,20,1.0,1,1,SWE,0.5675675675675675,0.4324324324324324,259.065901607379,-2.162118482589721,0.3333333333333333,0.4,8,Draw,Promotion Take-out,Hit and Roll
23240026_2_3,8,19,0.0,1,1,USA,0.425,0.575,170.7204947558549,-0.5157989501953125,0.4333333333333333,-0.2,12,Draw,Double Take-out,Double Take-out
23240026_2_3,8,20,0.0,0,0,SWE,0.5675675675675675,0.4324324324324324,62.71774588911194,-1.045600175857544,0.62,-0.4,10,Draw,Draw,Draw
23240026_2_4,1,10,0.0,2,1,NZL,0.6153846153846154,0.3846153846153846,77.81475690738797,1.5707963705062866,0.7849999999999999,-0.4,12,Raise / Tap-back,Raise / Tap-back,Draw
23240026_2_4,1,30,0.0,0,0,CAN,0.5897435897435898,0.4102564102564102,71.32725996754104,1.5707963705062866,0.7657720057720058,-0.4,11,Draw,Draw,Draw
23240026_2_4,2,10,0.0,2,0,NZL,0.6153846153846154,0.3846153846153846,28.87686769736962,-1.5707963705062866,0.5819047619047619,0.0,11,Draw,Draw,Guard
23240026_2_4,2,30,0.0,0,1,CAN,0.5897435897435898,0.4102564102564102,29.097709295049487,-1.5707963705062866,0.6166666666666666,-0.2,9,Draw,Draw,Double Take-out
23240026_2_4,3,10,0.0,0,0,NZL,0.6153846153846154,0.3846153846153846,52.54959516305256,-1.6295039892196654,0.7461904761904762,-1.2,12,Draw,Draw,Draw
23240026_2_4,3,30,0.0,1,1,CAN,0.5897435897435898,0.4102564102564102,53.78179574509234,-1.6490731954574585,0.7417460317460318,-1.2,8,Raise / Tap-back,Raise / Tap-back,Raise / Tap-back
23240026_2_4,4,10,0.0,2,1,NZL,0.6153846153846154,0.3846153846153846,173.64677184358376,1.412413763999939,0.4366666666666667,0.8,5,Draw,Draw,Double Take-out
23240026_2_4,4,30,0.0,0,0,CAN,0.5897435897435898,0.4102564102564102,138.07308378701148,1.467910099029541,0.5847619047619047,0.2,9,Draw,Draw,Draw
23240026_2_4,5,10,0.0,1,0,NZL,0.6153846153846154,0.3846153846153846,277.3550567816589,0.8820011287927627,0.17,3.4,8,Draw,Draw,Double Take-out
23240026_2_4,5,30,1.0,0,1,CAN,0.5897435897435898,0.4102564102564102,275.35687271645827,0.8820011287927627,0.1399999999999999,2.8,8,Draw,Take-out,Hit and Roll
23240026_2_4,6,10,0.0,0,0,NZL,0.6153846153846154,0.3846153846153846,44.45331194218791,-1.5199925899505615,0.7266666666666667,2.8,6,Draw,Raise / Tap-back,Draw
23240026_2_4,6,30,0.0,1,1,CAN,0.5897435897435898,0.4102564102564102,45.73682715490931,-1.4482658863067628,0.7584126984126984,2.8,7,Draw,Draw,Draw
23240026_2_5,1,44,0.0,0,1,AUS,0.5757575757575758,0.4242424242424242,32.737243984534004,-1.49749596118927,0.8297619047619047,0.0,12,Draw,Draw,Clearing
23240026_2_5,1,46,0.0,1,0,KOR,0.5769230769230769,0.4230769230769231,47.303874962366045,-1.628535509109497,0.8111904761904762,0.2,11,Draw,Draw,Draw
23240026_2_5,2,44,0.0,1,1,AUS,0.5757575757575758,0.4242424242424242,78.44107022502428,-1.5022763013839722,0.74,0.0,9,Draw,Draw,Double Take-out
23240026_2_5,2,46,0.0,0,0,KOR,0.5769230769230769,0.4230769230769231,51.21807434619704,-1.5022763013839722,0.7346031746031747,-0.4,12,Draw,Draw,Raise / Tap-back
23240026_2_5,3,44,0.0,0,0,AUS,0.5757575757575758,0.4242424242424242,72.75664949723244,0.4704064130783081,0.779047619047619,0.8,11,Draw,Raise / Tap-back,Draw
23240026_2_5,3,46,0.0,1,1,KOR,0.5769230769230769,0.4230769230769231,74.07615622204622,-0.0874206066131591,0.8261904761904763,0.8,11,Draw,Draw,Clearing
23240026_2_5,4,44,0.0,0,1,AUS,0.5757575757575758,0.4242424242424242,64.38232038013234,-1.4306174516677856,0.64,1.8,4,Raise / Tap-back,Draw,Draw
23240026_2_5,4,46,0.0,2,0,KOR,0.5769230769230769,0.4230769230769231,55.127945123004295,-1.4586532354354858,0.6342857142857142,1.8,8,Draw,Draw,Draw
23240026_2_5,5,44,0.0,1,1,AUS,0.5757575757575758,0.4242424242424242,48.15251915263735,-1.5707963705062866,0.7916666666666667,-0.8,11,Draw,Draw,Raise / Tap-back
23240026_2_5,5,46,0.0,0,0,KOR,0.5769230769230769,0.4230769230769231,41.74941587792382,-1.5707963705062866,0.7803174603174603,-0.8,12,Draw,Draw,Draw
23240026_2_5,6,44,0.0,2,0,AUS,0.5757575757575758,0.4242424242424242,98.63583133536804,0.966385678946972,0.5833333333333333,0.4,12,Draw,Draw,Guard
23240026_2_5,6,46,0.0,0,1,KOR,0.5769230769230769,0.4230769230769231,128.32865918309722,0.670358382165432,0.52,1.0,4,Raise / Tap-back,Double Take-out,Double Take-out
23240026_2_5,7,44,0.0,1,0,AUS,0.5757575757575758,0.4242424242424242,401.9574922110367,1.1502602338790893,0.0,4.0,9,Draw,Draw,Clearing
23240026_2_5,7,46,1.0,0,1,KOR,0.5769230769230769,0.4230769230769231,381.40721906322153,1.120109462738037,0.0,4.6,6,Draw,Take-out,Take-out
23240026_2_5,8,44,0.0,0,0,AUS,0.5757575757575758,0.4242424242424242,26.940560834531837,1.5736843824386595,0.6980952380952381,-1.2,11,Draw,Draw,Draw
23240026_2_5,8,46,0.0,1,1,KOR,0.5769230769230769,0.4230769230769231,25.653898061790944,1.575128388404846,0.6527777777777778,-1.0,11,Draw,Draw,Guard
23240026_2_5,9,44,0.0,0,1,AUS,0.5757575757575758,0.4242424242424242,49.84931293736036,-1.5884416103363037,0.8880952380952382,-1.2,11,Draw,Clearing,Clearing
23240026_2_5,9,46,0.0,1,0,KOR,0.5769230769230769,0.4230769230769231,59.02240334551152,-1.5884416103363037,0.7847619047619048,-1.4,12,Draw,Draw,Guard
23240026_3_1,1,18,0.0,2,1,ITA,0.6410256410256411,0.358974358974359,40.531040968687286,1.6282526493072509,0.7433333333333334,-1.6,10,Draw,Raise / Tap-back,Raise / Tap-back
23240026_3_1,1,24,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,51.56951358728039,1.6282526493072509,0.6972005772005773,-1.4,8,Draw,Draw,Draw
23240026_3_1,2,18,0.0,0,0,ITA,0.6410256410256411,0.358974358974359,55.372922729529456,-1.53754141330719,0.6897619047619047,1.6,12,Draw,Draw,Draw
23240026_3_1,2,24,0.0,1,1,SUI,0.3714285714285714,0.6285714285714286,68.98111249115759,-1.518282961845398,0.6359523809523809,2.4,10,Draw,Draw,Double Take-out
23240026_3_1,3,18,0.0,1,1,ITA,0.6410256410256411,0.358974358974359,162.14268892434902,1.5707963705062866,0.3466666666666667,-0.2,11,Draw,Draw,Double Take-out
23240026_3_1,3,24,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,89.83875807967112,1.5707963705062866,0.4914285714285714,-1.0,10,Draw,Draw,Draw
23240026_3_1,4,18,0.0,0,0,ITA,0.6410256410256411,0.358974358974359,76.96752561957543,-1.4998772144317627,0.7276190476190476,2.2,12,Draw,Draw,Guard
23240026_3_1,4,24,0.0,1,1,SUI,0.3714285714285714,0.6285714285714286,76.7067664460819,-1.4998772144317627,0.8083333333333333,2.2,8,Draw,Double Take-out,Clearing
23240026_3_1,5,18,0.0,1,1,ITA,0.6410256410256411,0.358974358974359,107.942105470994,1.5707963705062866,0.5,-0.2,7,Draw,Hit and Roll,Hit and Roll
23240026_3_1,5,24,0.0,0,0,SUI,0.3714285714285714,0.6285714285714286,142.83044204611997,1.5707963705062866,0.5933333333333334,0.6,8,Draw,Draw,Hit and Roll
23240026_3_1,6,18,0.0,0,0,ITA,0.6410256410256411,0.358974358974359,273.9013644458135,3.017237663269043,0.13,-3.0,10,Wick / Soft Peeling,Draw,Take-out
23240026_3_1,6,24,2.0,2,1,SUI,0.3714285714285714,0.6285714285714286,320.0336446639072,3.017237663269043,0.0733333333333333,-2.8,12,Guard,Raise / Tap-back,Take-out
23240026_3_1,7,18,1.0,2,1,ITA,0.6410256410256411,0.358974358974359,263.6955788715826,1.459062099456787,0.1321428571428571,1.6,11,Draw,Hit and Roll,Guard
